blocked testing 2 Average percentage of Peak = 1.78804
blocked testing 3 Average percentage of Peak = 2.6685
blocked testing 4 Average percentage of Peak = 3.25246
blocked testing 5 Average percentage of Peak = 3.50302
blocked testing 6 Average percentage of Peak = 4.03439
blocked testing 7 Average percentage of Peak = 4.54574
blocked testing 8 Average percentage of Peak = 4.71778
blocked testing 9 Average percentage of Peak = 4.70207
blocked testing 10 Average percentage of Peak = 4.94823
blocked testing 11 Average percentage of Peak = 4.90803
blocked testing 12 Average percentage of Peak = 4.89003
blocked testing 13 Average percentage of Peak = 4.93456
blocked testing 14 Average percentage of Peak = 4.91538
blocked testing 15 Average percentage of Peak = 4.70678
blocked testing 16 Average percentage of Peak = 4.92738
blocked testing 17 Average percentage of Peak = 4.61417
blocked testing 18 Average percentage of Peak = 4.82021
blocked testing 19 Average percentage of Peak = 4.70768
blocked testing 20 Average percentage of Peak = 4.53012
blocked testing 21 Average percentage of Peak = 4.67308
blocked testing 22 Average percentage of Peak = 4.53089
blocked testing 23 Average percentage of Peak = 4.59018
blocked testing 24 Average percentage of Peak = 4.51529
blocked testing 25 Average percentage of Peak = 4.57301
blocked testing 26 Average percentage of Peak = 3.91477
blocked testing 27 Average percentage of Peak = 4.28971
blocked testing 28 Average percentage of Peak = 3.96924
blocked testing 29 Average percentage of Peak = 4.30324
blocked testing 30 Average percentage of Peak = 4.11535
blocked testing 31 Average percentage of Peak = 4.32177
blocked testing 32 Average percentage of Peak = 4.06945
blocked testing 32 Average percentage of Peak = 4.08725
blocked testing 34 Average percentage of Peak = 4.21815
blocked testing 36 Average percentage of Peak = 4.12564
blocked testing 38 Average percentage of Peak = 4.09231
blocked testing 40 Average percentage of Peak = 3.77867
blocked testing 42 Average percentage of Peak = 3.73784
blocked testing 44 Average percentage of Peak = 3.93264
blocked testing 46 Average percentage of Peak = 3.9898
blocked testing 48 Average percentage of Peak = 3.9636
blocked testing 50 Average percentage of Peak = 3.9753
blocked testing 52 Average percentage of Peak = 3.9657
blocked testing 54 Average percentage of Peak = 3.91069
blocked testing 56 Average percentage of Peak = 3.92484
blocked testing 58 Average percentage of Peak = 3.88032
blocked testing 60 Average percentage of Peak = 3.84857
blocked testing 62 Average percentage of Peak = 3.77414
blocked testing 64 Average percentage of Peak = 3.75008
blocked testing 64 Average percentage of Peak = 3.67624
blocked testing 68 Average percentage of Peak = 3.65533
blocked testing 72 Average percentage of Peak = 3.56766
blocked testing 76 Average percentage of Peak = 3.44664
blocked testing 80 Average percentage of Peak = 3.42906
blocked testing 84 Average percentage of Peak = 3.46519
blocked testing 88 Average percentage of Peak = 3.44466
blocked testing 92 Average percentage of Peak = 3.52907
blocked testing 96 Average percentage of Peak = 3.35688
blocked testing 100 Average percentage of Peak = 3.36056
blocked testing 104 Average percentage of Peak = 3.29319
blocked testing 108 Average percentage of Peak = 3.31178
blocked testing 112 Average percentage of Peak = 3.28784
blocked testing 116 Average percentage of Peak = 3.239
blocked testing 120 Average percentage of Peak = 3.30936
blocked testing 124 Average percentage of Peak = 3.32471
blocked testing 128 Average percentage of Peak = 3.25535
