blocked testing 2 Average percentage of Peak = 2.35389
blocked testing 3 Average percentage of Peak = 3.06918
blocked testing 4 Average percentage of Peak = 3.48351
blocked testing 5 Average percentage of Peak = 3.75683
blocked testing 6 Average percentage of Peak = 4.06294
blocked testing 7 Average percentage of Peak = 4.37363
blocked testing 8 Average percentage of Peak = 4.6123
blocked testing 9 Average percentage of Peak = 4.57675
blocked testing 10 Average percentage of Peak = 4.56767
blocked testing 11 Average percentage of Peak = 4.41486
blocked testing 12 Average percentage of Peak = 4.38897
blocked testing 13 Average percentage of Peak = 4.59118
blocked testing 14 Average percentage of Peak = 4.54822
blocked testing 15 Average percentage of Peak = 4.60063
blocked testing 16 Average percentage of Peak = 4.61327
blocked testing 17 Average percentage of Peak = 4.63657
blocked testing 18 Average percentage of Peak = 4.64243
blocked testing 19 Average percentage of Peak = 4.60834
blocked testing 20 Average percentage of Peak = 4.6717
blocked testing 21 Average percentage of Peak = 4.6429
blocked testing 22 Average percentage of Peak = 4.60742
blocked testing 23 Average percentage of Peak = 4.81193
blocked testing 24 Average percentage of Peak = 4.7233
blocked testing 25 Average percentage of Peak = 4.77516
blocked testing 26 Average percentage of Peak = 4.66022
blocked testing 27 Average percentage of Peak = 4.67819
blocked testing 28 Average percentage of Peak = 4.63983
blocked testing 29 Average percentage of Peak = 4.78328
blocked testing 30 Average percentage of Peak = 4.77169
blocked testing 31 Average percentage of Peak = 4.86101
blocked testing 32 Average percentage of Peak = 3.98386
blocked testing 32 Average percentage of Peak = 3.96904
blocked testing 34 Average percentage of Peak = 4.67083
blocked testing 36 Average percentage of Peak = 4.65784
blocked testing 38 Average percentage of Peak = 4.66916
blocked testing 40 Average percentage of Peak = 3.94209
blocked testing 42 Average percentage of Peak = 3.82479
blocked testing 44 Average percentage of Peak = 3.94487
blocked testing 46 Average percentage of Peak = 4.43895
blocked testing 48 Average percentage of Peak = 4.45905
blocked testing 50 Average percentage of Peak = 4.33918
blocked testing 52 Average percentage of Peak = 4.24781
blocked testing 54 Average percentage of Peak = 4.18967
blocked testing 56 Average percentage of Peak = 4.21542
blocked testing 58 Average percentage of Peak = 4.21768
blocked testing 60 Average percentage of Peak = 4.26227
blocked testing 62 Average percentage of Peak = 4.25062
blocked testing 64 Average percentage of Peak = 4.24395
blocked testing 64 Average percentage of Peak = 4.24582
blocked testing 68 Average percentage of Peak = 4.1343
blocked testing 72 Average percentage of Peak = 3.98389
blocked testing 76 Average percentage of Peak = 3.70868
blocked testing 80 Average percentage of Peak = 3.67948
blocked testing 84 Average percentage of Peak = 3.58179
blocked testing 88 Average percentage of Peak = 3.62338
blocked testing 92 Average percentage of Peak = 3.60257
blocked testing 96 Average percentage of Peak = 3.58461
blocked testing 100 Average percentage of Peak = 3.65001
blocked testing 104 Average percentage of Peak = 3.62784
blocked testing 108 Average percentage of Peak = 3.62502
blocked testing 112 Average percentage of Peak = 3.58395
blocked testing 116 Average percentage of Peak = 3.56127
blocked testing 120 Average percentage of Peak = 3.59048
blocked testing 124 Average percentage of Peak = 3.63317
blocked testing 128 Average percentage of Peak = 3.51229
