blocked testing 2 Average percentage of Peak = 2.59501
blocked testing 4 Average percentage of Peak = 5.01364
blocked testing 6 Average percentage of Peak = 5.69977
blocked testing 8 Average percentage of Peak = 6.30002
blocked testing 10 Average percentage of Peak = 6.60494
blocked testing 12 Average percentage of Peak = 6.02554
blocked testing 14 Average percentage of Peak = 6.1415
blocked testing 16 Average percentage of Peak = 6.03629
blocked testing 18 Average percentage of Peak = 5.94298
blocked testing 20 Average percentage of Peak = 5.97852
blocked testing 22 Average percentage of Peak = 5.75602
blocked testing 24 Average percentage of Peak = 5.64562
blocked testing 26 Average percentage of Peak = 5.6665
blocked testing 28 Average percentage of Peak = 5.50057
blocked testing 30 Average percentage of Peak = 6.86882
blocked testing 32 Average percentage of Peak = 5.33335
blocked testing 32 Average percentage of Peak = 8.07778
blocked testing 36 Average percentage of Peak = 5.64294
blocked testing 40 Average percentage of Peak = 4.73001
blocked testing 44 Average percentage of Peak = 4.94779
blocked testing 48 Average percentage of Peak = 4.66489
blocked testing 52 Average percentage of Peak = 4.70518
blocked testing 56 Average percentage of Peak = 4.5899
blocked testing 60 Average percentage of Peak = 5.0209
blocked testing 64 Average percentage of Peak = 4.7394
blocked testing 68 Average percentage of Peak = 4.67668
blocked testing 72 Average percentage of Peak = 4.67529
blocked testing 76 Average percentage of Peak = 4.43633
blocked testing 80 Average percentage of Peak = 6.82626
blocked testing 84 Average percentage of Peak = 4.6272
blocked testing 88 Average percentage of Peak = 6.6249
blocked testing 92 Average percentage of Peak = 5.77126
blocked testing 96 Average percentage of Peak = 3.95653
blocked testing 100 Average percentage of Peak = 4.12073
blocked testing 104 Average percentage of Peak = 6.18959
blocked testing 108 Average percentage of Peak = 3.88469
blocked testing 112 Average percentage of Peak = 4.24575
blocked testing 116 Average percentage of Peak = 6.27754
blocked testing 120 Average percentage of Peak = 4.13158
blocked testing 124 Average percentage of Peak = 4.16218
blocked testing 128 Average percentage of Peak = 4.11148
