blocked testing 2 Average percentage of Peak = 2.33833
blocked testing 3 Average percentage of Peak = 3.28634
blocked testing 4 Average percentage of Peak = 4.02989
blocked testing 5 Average percentage of Peak = 4.54036
blocked testing 6 Average percentage of Peak = 4.87204
blocked testing 7 Average percentage of Peak = 5.45543
blocked testing 8 Average percentage of Peak = 5.73349
blocked testing 9 Average percentage of Peak = 5.9791
blocked testing 10 Average percentage of Peak = 6.09759
blocked testing 11 Average percentage of Peak = 5.65644
blocked testing 12 Average percentage of Peak = 5.9095
blocked testing 13 Average percentage of Peak = 5.93451
blocked testing 14 Average percentage of Peak = 5.69927
blocked testing 15 Average percentage of Peak = 5.78276
blocked testing 16 Average percentage of Peak = 5.42818
blocked testing 17 Average percentage of Peak = 5.38151
blocked testing 18 Average percentage of Peak = 5.64144
blocked testing 19 Average percentage of Peak = 5.68615
blocked testing 20 Average percentage of Peak = 5.37629
blocked testing 21 Average percentage of Peak = 5.47972
blocked testing 22 Average percentage of Peak = 5.49643
blocked testing 23 Average percentage of Peak = 5.44402
blocked testing 24 Average percentage of Peak = 5.49728
blocked testing 25 Average percentage of Peak = 5.32084
blocked testing 26 Average percentage of Peak = 5.35459
blocked testing 27 Average percentage of Peak = 5.22739
blocked testing 28 Average percentage of Peak = 5.17531
blocked testing 29 Average percentage of Peak = 5.04047
blocked testing 30 Average percentage of Peak = 4.90931
blocked testing 31 Average percentage of Peak = 4.78358
blocked testing 32 Average percentage of Peak = 4.42927
blocked testing 32 Average percentage of Peak = 4.59334
blocked testing 34 Average percentage of Peak = 4.74582
blocked testing 36 Average percentage of Peak = 4.67582
blocked testing 38 Average percentage of Peak = 4.67494
blocked testing 40 Average percentage of Peak = 4.29552
blocked testing 42 Average percentage of Peak = 4.31712
blocked testing 44 Average percentage of Peak = 4.32232
blocked testing 46 Average percentage of Peak = 4.50279
blocked testing 48 Average percentage of Peak = 4.41698
blocked testing 50 Average percentage of Peak = 4.40335
blocked testing 52 Average percentage of Peak = 4.39917
blocked testing 54 Average percentage of Peak = 4.36645
blocked testing 56 Average percentage of Peak = 4.46647
blocked testing 58 Average percentage of Peak = 4.46104
blocked testing 60 Average percentage of Peak = 4.30673
blocked testing 62 Average percentage of Peak = 4.39892
blocked testing 64 Average percentage of Peak = 4.28352
blocked testing 64 Average percentage of Peak = 4.31891
blocked testing 68 Average percentage of Peak = 4.23525
blocked testing 72 Average percentage of Peak = 4.26583
blocked testing 76 Average percentage of Peak = 4.0057
blocked testing 80 Average percentage of Peak = 3.96978
blocked testing 84 Average percentage of Peak = 4.02605
blocked testing 88 Average percentage of Peak = 3.89391
blocked testing 92 Average percentage of Peak = 4.03235
blocked testing 96 Average percentage of Peak = 3.89352
blocked testing 100 Average percentage of Peak = 3.86658
blocked testing 104 Average percentage of Peak = 3.76644
blocked testing 108 Average percentage of Peak = 3.67511
blocked testing 112 Average percentage of Peak = 3.7356
blocked testing 116 Average percentage of Peak = 3.75148
blocked testing 120 Average percentage of Peak = 3.71612
blocked testing 124 Average percentage of Peak = 3.68158
blocked testing 128 Average percentage of Peak = 3.61357
